Timestamp,Price
2025-03-29 23:24:55,50.5
2025-03-29 23:24:58,49.85
2025-03-29 23:24:59,49.85
2025-03-29 23:25:00,49.85
2025-03-29 23:25:01,49.4
2025-03-29 23:25:02,49.4
2025-03-29 23:25:03,49.4
2025-03-29 23:25:04,48.75
2025-03-29 23:25:05,48.75
2025-03-29 23:25:06,48.3
2025-03-29 23:25:08,48.3
2025-03-29 23:25:09,48.3
2025-03-29 23:25:10,47.65
2025-03-29 23:25:11,47.65
2025-03-29 23:25:12,47.65
2025-03-29 23:25:13,47.2
2025-03-29 23:25:14,47.2
2025-03-29 23:25:15,46.55
2025-03-29 23:25:17,46.55
2025-03-29 23:25:18,46.55
2025-03-29 23:25:19,46.1
2025-03-29 23:25:20,46.1
2025-03-29 23:25:22,45.45
2025-03-29 23:25:23,45.45
2025-03-29 23:25:24,45.45
2025-03-29 23:25:25,45
2025-03-29 23:25:26,45
2025-03-29 23:25:28,44.35
2025-03-29 23:25:29,44.35
2025-03-29 23:25:30,44.35
2025-03-29 23:25:31,43.9
2025-03-29 23:25:32,43.9
2025-03-29 23:25:33,43.9
2025-03-29 23:25:34,43.25
2025-03-29 23:25:35,43.25
2025-03-29 23:25:37,42.8
2025-03-29 23:25:38,42.8
2025-03-29 23:25:39,42.8
2025-03-29 23:25:40,42.15
2025-03-29 23:25:41,42.15
2025-03-29 23:25:42,42.15
2025-03-29 23:25:43,41.7
2025-03-29 23:25:44,41.7
2025-03-29 23:25:46,41.05
2025-03-29 23:25:47,41.05
2025-03-29 23:25:49,40.6
2025-03-29 23:25:51,40.6
2025-03-29 23:25:52,39.95
2025-03-29 23:25:53,39.95
2025-03-29 23:25:54,39.95
2025-03-29 23:25:55,39.5
2025-03-29 23:25:56,39.5
2025-03-29 23:25:57,39.5
2025-03-29 23:25:58,38.85
2025-03-29 23:26:00,38.85
2025-03-29 23:26:01,38.4
2025-03-29 23:26:02,38.4
2025-03-29 23:26:03,38.4
2025-03-29 23:26:04,37.75
2025-03-29 23:26:05,37.75
2025-03-29 23:26:06,37.75
2025-03-29 23:26:07,37.3
2025-03-29 23:26:08,37.3
2025-03-29 23:26:09,37.3
2025-03-29 23:26:10,36.65
2025-03-29 23:26:12,36.65
2025-03-29 23:26:13,36.2
2025-03-29 23:26:15,36.2
2025-03-29 23:26:17,35.55
2025-03-29 23:26:18,35.55
2025-03-29 23:26:19,35.1
2025-03-29 23:26:20,35.1
2025-03-29 23:26:22,34.45
2025-03-29 23:26:23,34.45
2025-03-29 23:26:24,34.45
2025-03-29 23:26:25,34
2025-03-29 23:26:26,34
2025-03-29 23:26:27,34
2025-03-29 23:26:28,33.35
2025-03-29 23:26:29,33.35
2025-03-29 23:26:30,33.35
2025-03-29 23:26:31,32.9
2025-03-29 23:26:32,32.9
2025-03-29 23:26:33,32.9
2025-03-29 23:26:34,32.25
2025-03-29 23:26:35,32.25
2025-03-29 23:26:36,32.25
2025-03-29 23:26:37,78
2025-03-29 23:26:38,78
2025-03-29 23:26:40,77.35
2025-03-29 23:26:41,77.35
2025-03-29 23:26:42,77.35
2025-03-29 23:26:43,76.9
2025-03-29 23:26:44,76.9
2025-03-29 23:26:46,76.25
2025-03-29 23:26:47,76.25
2025-03-29 23:26:48,76.25
2025-03-29 23:26:49,75.8
2025-03-29 23:26:51,75.8
2025-03-29 23:26:52,75.15
2025-03-29 23:26:53,75.15
2025-03-29 23:26:54,75.15
2025-03-29 23:26:55,74.7
2025-03-29 23:26:56,74.7
2025-03-29 23:26:57,74.7
2025-03-29 23:26:58,74.05
2025-03-29 23:27:00,74.05
2025-03-29 23:27:02,73.6
2025-03-29 23:27:05,72.95
2025-03-29 23:27:08,72.5
2025-03-29 23:27:09,72.5
2025-03-29 23:27:10,71.85
2025-03-29 23:27:12,71.85
2025-03-29 23:27:16,70.75
2025-03-29 23:27:19,70.3
2025-03-29 23:27:21,70.3
2025-03-29 23:27:22,69.65
2025-03-29 23:27:23,69.65
2025-03-29 23:27:26,69.2
2025-03-29 23:27:27,69.2
2025-03-29 23:27:28,68.55
2025-03-29 23:27:29,68.55
2025-03-29 23:27:31,68.1
2025-03-29 23:27:32,68.1
2025-03-29 23:27:33,68.1
2025-03-29 23:27:34,67.45
2025-03-29 23:27:35,67.45
2025-03-29 23:27:36,67.45
2025-03-29 23:27:37,67
2025-03-29 23:27:38,67
2025-03-29 23:27:39,67
2025-03-29 23:27:40,66.35
2025-03-29 23:27:41,66.35
2025-03-29 23:27:43,65.9
2025-03-29 23:27:44,65.9
2025-03-29 23:27:45,65.9
2025-03-29 23:27:46,65.25
2025-03-29 23:27:47,65.25
2025-03-29 23:27:48,65.25
2025-03-29 23:27:49,64.8
2025-03-29 23:27:51,64.8
2025-03-29 23:27:52,64.15
2025-03-29 23:27:53,64.15
2025-03-29 23:27:54,64.15
2025-03-29 23:27:55,63.7
2025-03-29 23:27:56,63.7
2025-03-29 23:27:57,63.05
2025-03-29 23:27:59,63.05
2025-03-29 23:28:00,63.05
2025-03-29 23:28:01,62.6
2025-03-29 23:28:02,62.6
2025-03-29 23:28:03,62.6
2025-03-29 23:28:04,61.95
2025-03-29 23:28:05,61.95
2025-03-29 23:28:06,61.95
2025-03-29 23:28:07,61.5
2025-03-29 23:28:08,61.5
2025-03-29 23:28:09,61.5
2025-03-29 23:28:10,60.85
2025-03-29 23:28:11,60.85
2025-03-29 23:28:12,60.85
2025-03-29 23:28:13,60.4
2025-03-29 23:28:15,60.4
2025-03-29 23:28:16,59.75
2025-03-29 23:28:17,59.75
2025-03-29 23:28:18,59.75
2025-03-29 23:28:19,59.3
2025-03-29 23:28:20,59.3
2025-03-29 23:28:21,59.3
2025-03-29 23:28:22,58.65
2025-03-29 23:28:24,58.65
2025-03-29 23:28:25,58.2
2025-03-29 23:28:26,58.2
2025-03-29 23:28:27,58.2
2025-03-29 23:28:28,57.55
2025-03-29 23:28:29,57.55
2025-03-29 23:28:30,57.55
2025-03-29 23:28:31,57.1
2025-03-29 23:28:32,57.1
2025-03-29 23:28:33,57.1
2025-03-29 23:28:34,56.45
2025-03-29 23:28:35,56.45
2025-03-29 23:28:36,56.45
2025-03-29 23:28:37,56
2025-03-29 23:28:39,56
2025-03-29 23:28:40,55.35
2025-03-29 23:28:41,55.35
2025-03-29 23:28:42,55.35
2025-03-29 23:28:43,54.9
2025-03-29 23:28:44,54.9
2025-03-29 23:28:45,54.9
2025-03-29 23:28:46,54.25
2025-03-29 23:28:47,54.25
2025-03-29 23:28:48,54.25
2025-03-29 23:28:49,53.8
2025-03-29 23:28:50,53.8
2025-03-29 23:28:51,53.8
2025-03-29 23:28:53,53.15
2025-03-29 23:28:54,53.15
2025-03-29 23:28:55,52.7
2025-03-29 23:28:56,52.7
2025-03-29 23:28:57,52.7
2025-03-29 23:28:58,52.05
2025-03-29 23:28:59,52.05
2025-03-29 23:29:00,52.05
2025-03-29 23:29:01,51.6
2025-03-29 23:29:02,51.6
2025-03-29 23:29:03,51.6
2025-03-29 23:29:04,50.95
2025-03-29 23:29:06,50.95
2025-03-29 23:29:07,50.5
2025-03-29 23:29:08,50.5
2025-03-29 23:29:09,50.5
2025-03-29 23:29:10,49.85
2025-03-29 23:29:11,49.85
2025-03-29 23:29:12,49.85
2025-03-29 23:29:13,49.4
2025-03-29 23:29:14,49.4
2025-03-29 23:29:15,49.4
2025-03-29 23:29:16,48.75
2025-03-29 23:29:18,48.75
2025-03-29 23:29:19,48.3
2025-03-29 23:29:20,48.3
2025-03-29 23:29:21,48.3
2025-03-29 23:29:22,47.65
2025-03-29 23:29:24,47.65
2025-03-29 23:29:25,47.65
2025-03-29 23:29:26,47.2
2025-03-29 23:29:27,47.2
2025-03-29 23:29:28,46.55
2025-03-29 23:29:29,46.55
2025-03-29 23:29:30,46.55
2025-03-29 23:29:31,46.1
2025-03-29 23:29:32,46.1
2025-03-29 23:29:33,46.1
2025-03-29 23:29:35,45.45
2025-03-29 23:29:36,45.45
2025-03-29 23:29:37,45
2025-03-29 23:29:38,45
2025-03-29 23:29:39,45
2025-03-29 23:29:40,44.35
2025-03-29 23:29:41,44.35
2025-03-29 23:29:42,44.35
2025-03-29 23:29:43,43.9
2025-03-29 23:29:44,43.9
2025-03-29 23:29:45,43.9
2025-03-29 23:29:46,43.9
2025-03-29 23:29:47,43.9
2025-03-29 23:29:48,43.9
2025-03-29 23:29:50,43.9
2025-03-29 23:29:52,43.9
2025-03-29 23:29:53,43.9
2025-03-29 23:29:54,43.9
2025-03-29 23:29:55,43.9
2025-03-29 23:29:56,43.9
2025-03-29 23:29:57,43.9
2025-03-29 23:29:58,43.9
2025-03-29 23:29:59,43.9
2025-03-29 23:30:00,43.9
2025-03-29 23:30:01,43.9
2025-03-29 23:30:02,43.9
2025-03-29 23:30:03,43.9
2025-03-29 23:30:04,43.9
2025-03-29 23:30:05,43.9
2025-03-29 23:30:07,43.9
2025-03-29 23:30:08,43.9
2025-03-29 23:30:09,43.9
2025-03-29 23:30:10,43.9
2025-03-29 23:30:11,43.9
2025-03-29 23:30:12,43.9
2025-03-29 23:30:13,43.25
2025-03-29 23:30:14,43.25
2025-03-29 23:30:15,43.25
2025-03-29 23:30:16,43.25
2025-03-29 23:30:17,43.25
2025-03-29 23:30:19,43.25
2025-03-29 23:30:20,43.25
2025-03-29 23:30:21,43.25
2025-03-29 23:30:22,43.25
2025-03-29 23:30:23,43.25
2025-03-29 23:30:24,43.25
2025-03-29 23:30:25,43.25
2025-03-29 23:30:26,43.25
2025-03-29 23:30:27,43.25
2025-03-29 23:30:28,43.25
2025-03-29 23:30:29,43.25
2025-03-29 23:30:30,43.25
2025-03-29 23:30:31,43.25
2025-03-29 23:30:32,43.25
2025-03-29 23:30:33,43.25
2025-03-29 23:30:34,43.25
2025-03-29 23:30:35,43.25
2025-03-29 23:30:36,43.25
2025-03-29 23:30:37,43.25
2025-03-29 23:30:39,43.25
2025-03-29 23:30:40,43.25
2025-03-29 23:30:41,43.25
2025-03-29 23:30:42,43.25
2025-03-29 23:30:43,43.25
2025-03-29 23:30:44,43.25
2025-03-29 23:30:45,43.25
2025-03-29 23:30:46,43.25
2025-03-29 23:30:47,43.25
2025-03-29 23:30:48,43.25
2025-03-29 23:30:49,43.25
2025-03-29 23:30:50,43.25
2025-03-29 23:30:51,43.25
2025-03-29 23:30:52,43.25
2025-03-29 23:30:53,43.25
2025-03-29 23:30:54,43.25
2025-03-29 23:30:55,43.25
2025-03-29 23:30:56,43.25
2025-03-29 23:30:57,43.25
2025-03-29 23:31:06,43.25
2025-03-29 23:31:07,43.25
2025-03-29 23:31:08,43.25
2025-03-29 23:31:09,43.25
2025-03-29 23:31:10,43.25
2025-03-29 23:31:11,43.25
2025-03-29 23:31:12,43.25
2025-03-29 23:31:13,42.8
2025-03-29 23:31:14,42.8
2025-03-29 23:31:15,42.8
2025-03-29 23:31:16,42.8
2025-03-29 23:31:17,42.8
2025-03-29 23:31:19,42.8
2025-03-29 23:31:20,42.8
2025-03-29 23:31:21,42.8
2025-03-29 23:31:22,42.8
2025-03-29 23:31:23,42.8
2025-03-29 23:31:24,42.8
2025-03-29 23:31:25,42.8
2025-03-29 23:31:26,42.8
2025-03-29 23:31:27,42.8
2025-03-29 23:31:28,42.8
2025-03-29 23:31:29,42.8
2025-03-29 23:31:30,42.8
2025-03-29 23:31:31,42.8
2025-03-29 23:31:32,42.8
2025-03-29 23:31:33,42.8
2025-03-29 23:31:34,42.8
2025-03-29 23:31:35,42.8
2025-03-29 23:31:36,42.8
2025-03-29 23:31:37,42.8
2025-03-29 23:31:38,42.8
2025-03-29 23:31:39,42.8
2025-03-29 23:31:40,42.8
2025-03-29 23:31:42,42.8
2025-03-29 23:31:43,42.8
2025-03-29 23:31:44,42.8
2025-03-29 23:31:45,42.8
2025-03-29 23:31:46,42.8
2025-03-29 23:31:47,42.8
2025-03-29 23:31:48,42.8
2025-03-29 23:31:49,42.8
2025-03-29 23:31:50,42.8
2025-03-29 23:31:51,42.8
2025-03-29 23:31:52,42.8
2025-03-29 23:31:53,42.8
2025-03-29 23:31:54,42.8
2025-03-29 23:31:55,42.8
2025-03-29 23:31:56,42.8
2025-03-29 23:31:57,42.8
2025-03-29 23:31:58,42.8
2025-03-29 23:31:59,42.8
2025-03-29 23:32:00,42.8
2025-03-29 23:32:01,42.8
2025-03-29 23:32:02,42.8
2025-03-29 23:32:03,42.8
2025-03-29 23:32:05,42.8
2025-03-29 23:32:06,42.8
2025-03-29 23:32:07,42.8
2025-03-29 23:32:08,42.8
2025-03-29 23:32:09,42.8
2025-03-29 23:32:10,42.8
2025-03-29 23:32:11,42.8
2025-03-29 23:32:12,42.8
2025-03-29 23:32:13,42.15
2025-03-29 23:32:14,42.15
2025-03-29 23:32:15,42.15
2025-03-29 23:32:16,42.15
2025-03-29 23:32:17,42.15
2025-03-29 23:32:18,42.15
2025-03-29 23:32:19,42.15
2025-03-29 23:32:20,42.15
2025-03-29 23:32:22,42.15
2025-03-29 23:32:23,42.15
2025-03-29 23:32:24,42.15
2025-03-29 23:32:25,42.15
2025-03-29 23:32:26,42.15
2025-03-29 23:32:28,42.15
2025-03-29 23:32:29,42.15
2025-03-29 23:32:30,42.15
2025-03-29 23:32:31,42.15
2025-03-29 23:32:32,42.15
2025-03-29 23:32:33,42.15
2025-03-29 23:32:34,42.15
2025-03-29 23:32:35,42.15
2025-03-29 23:32:36,42.15
2025-03-29 23:32:37,42.15
2025-03-29 23:32:38,42.15
2025-03-29 23:32:39,42.15
2025-03-29 23:32:40,42.15
2025-03-29 23:32:41,42.15
2025-03-29 23:32:42,42.15
2025-03-29 23:32:44,42.15
2025-03-29 23:32:45,42.15
2025-03-29 23:32:46,42.15
2025-03-29 23:32:47,42.15
2025-03-29 23:32:48,42.15
2025-03-29 23:32:49,42.15
2025-03-29 23:32:50,42.15
2025-03-29 23:32:51,42.15
2025-03-29 23:32:52,42.15
2025-03-29 23:32:53,42.15
2025-03-29 23:32:54,42.15
2025-03-29 23:32:55,42.15
2025-03-29 23:32:56,42.15
2025-03-29 23:32:57,42.15
2025-03-29 23:32:58,42.15
2025-03-29 23:33:00,42.15
2025-03-29 23:33:01,42.15
2025-03-29 23:33:02,42.15
2025-03-29 23:33:03,42.15
2025-03-29 23:33:04,42.15
2025-03-29 23:33:05,42.15
2025-03-29 23:33:06,42.15
2025-03-29 23:33:07,42.15
2025-03-29 23:33:08,42.15
2025-03-29 23:33:09,42.15
2025-03-29 23:33:10,42.15
2025-03-29 23:33:11,42.15
2025-03-29 23:33:12,42.15
2025-03-29 23:33:13,41.7
2025-03-29 23:33:15,41.7
2025-03-29 23:33:16,41.7
2025-03-29 23:33:17,41.7
2025-03-29 23:33:18,41.7
2025-03-29 23:33:19,41.7
2025-03-29 23:33:20,41.7
2025-03-29 23:33:21,41.7
2025-03-29 23:33:22,41.7
2025-03-29 23:33:23,41.7
2025-03-29 23:33:24,41.7
2025-03-29 23:33:25,41.7
2025-03-29 23:33:26,41.7
2025-03-29 23:33:27,41.7
2025-03-29 23:33:28,41.7
2025-03-29 23:33:29,41.7
2025-03-29 23:33:30,41.7
2025-03-29 23:33:31,41.7
2025-03-29 23:33:32,41.7
2025-03-29 23:33:33,41.7
2025-03-29 23:33:34,41.7
2025-03-29 23:33:35,41.7
2025-03-29 23:33:36,41.7
2025-03-29 23:33:38,41.7
2025-03-29 23:33:39,41.7
2025-03-29 23:33:40,41.7
2025-03-29 23:33:41,41.7
2025-03-29 23:33:42,41.7
2025-03-29 23:33:43,41.7
2025-03-29 23:33:44,41.7
2025-03-29 23:33:45,41.7
2025-03-29 23:33:46,41.7
2025-03-29 23:33:47,41.7
2025-03-29 23:33:48,41.7
2025-03-29 23:33:49,41.7
2025-03-29 23:33:50,41.7
2025-03-29 23:33:55,41.7
2025-03-29 23:33:58,41.7
2025-03-29 23:33:59,41.7
2025-03-29 23:34:00,41.7
2025-03-29 23:34:01,41.7
2025-03-29 23:34:02,41.7
2025-03-29 23:34:03,41.7
2025-03-29 23:34:05,41.7
2025-03-29 23:34:09,41.7
2025-03-29 23:34:10,41.7
2025-03-29 23:34:12,41.7
2025-03-29 23:34:16,41.05
2025-03-29 23:34:18,41.05
2025-03-29 23:34:19,41.05
2025-03-29 23:34:20,41.05
2025-03-29 23:34:22,41.05
2025-03-29 23:34:23,41.05
2025-03-29 23:34:25,41.05
2025-03-29 23:34:26,41.05
2025-03-29 23:34:27,41.05
2025-03-29 23:34:28,41.05
2025-03-29 23:34:30,41.05
2025-03-29 23:34:31,41.05
2025-03-29 23:34:32,41.05
2025-03-29 23:34:33,41.05
2025-03-29 23:34:34,41.05
2025-03-29 23:34:35,41.05
2025-03-29 23:34:36,41.05
2025-03-29 23:34:37,41.05
2025-03-29 23:34:38,41.05
2025-03-29 23:34:39,41.05
2025-03-29 23:34:40,41.05
2025-03-29 23:34:41,41.05
2025-03-29 23:34:42,41.05
2025-03-29 23:34:43,41.05
2025-03-29 23:34:44,41.05
2025-03-29 23:34:45,41.05
2025-03-29 23:34:46,41.05
2025-03-29 23:34:47,41.05
2025-03-29 23:34:48,41.05
2025-03-29 23:34:50,41.05
2025-03-29 23:34:51,41.05
2025-03-29 23:34:52,41.05
2025-03-29 23:34:53,41.05
2025-03-29 23:34:54,41.05
2025-03-29 23:34:55,41.05
2025-03-29 23:34:56,41.05
2025-03-29 23:34:57,41.05
2025-03-29 23:34:58,41.05
2025-03-29 23:34:59,41.05
2025-03-29 23:35:00,41.05
2025-03-29 23:35:01,41.05
2025-03-29 23:35:02,41.05
2025-03-29 23:35:03,41.05
2025-03-29 23:35:04,41.05
2025-03-29 23:35:05,41.05
2025-03-29 23:35:06,41.05
2025-03-29 23:35:07,41.05
2025-03-29 23:35:08,41.05
2025-03-29 23:35:09,41.05
2025-03-29 23:35:11,41.05
2025-03-29 23:35:12,41.05
2025-03-29 23:35:13,41.05
2025-03-29 23:35:14,40.6
2025-03-29 23:35:15,40.6
2025-03-29 23:35:16,40.6
2025-03-29 23:35:17,40.6
2025-03-29 23:35:19,40.6
2025-03-29 23:35:20,40.6
2025-03-29 23:35:21,40.6
2025-03-29 23:35:22,40.6
2025-03-29 23:35:23,40.6
2025-03-29 23:35:24,40.6
2025-03-29 23:35:25,40.6
2025-03-29 23:35:26,40.6
2025-03-29 23:35:27,40.6
2025-03-29 23:35:28,40.6
2025-03-29 23:35:29,40.6
2025-03-29 23:35:30,40.6
2025-03-29 23:35:31,40.6
2025-03-29 23:35:32,40.6
2025-03-29 23:35:33,40.6
2025-03-29 23:35:34,40.6
2025-03-29 23:35:35,40.6
2025-03-29 23:35:36,40.6
2025-03-29 23:35:46,40.6
2025-03-29 23:35:47,40.6
2025-03-29 23:35:48,40.6
2025-03-29 23:35:49,40.6
2025-03-29 23:35:50,40.6
2025-03-29 23:35:51,40.6
2025-03-29 23:35:52,40.6
2025-03-29 23:35:53,40.6
2025-03-29 23:35:54,40.6
2025-03-29 23:35:55,40.6
2025-03-29 23:35:56,40.6
2025-03-29 23:35:57,40.6
2025-03-29 23:35:59,40.6
2025-03-29 23:36:01,40.6
2025-03-29 23:36:02,40.6
2025-03-29 23:36:03,40.6
2025-03-29 23:36:04,40.6
2025-03-29 23:36:06,40.6
2025-03-29 23:36:07,40.6
2025-03-29 23:36:08,40.6
2025-03-29 23:36:09,40.6
2025-03-29 23:36:10,40.6
2025-03-29 23:36:12,40.6
2025-03-29 23:36:13,39.95
2025-03-29 23:36:14,39.95
2025-03-29 23:36:15,39.95
2025-03-29 23:36:16,39.95
2025-03-29 23:36:17,39.95
2025-03-29 23:36:18,39.95
2025-03-29 23:36:19,39.95
2025-03-29 23:36:20,39.95
2025-03-29 23:36:21,39.95
2025-03-29 23:36:23,39.95
2025-03-29 23:36:24,39.95
2025-03-29 23:36:25,39.95
2025-03-29 23:36:26,39.95
2025-03-29 23:36:27,39.95
2025-03-29 23:36:28,39.95
2025-03-29 23:36:29,39.95
2025-03-29 23:36:30,39.95
2025-03-29 23:36:31,39.95
2025-03-29 23:36:32,39.95
2025-03-29 23:36:33,39.95
2025-03-29 23:36:34,39.95
2025-03-29 23:36:35,39.95
2025-03-29 23:36:36,39.95
2025-03-29 23:36:37,39.95
2025-03-29 23:36:38,39.95
2025-03-29 23:36:39,39.95
2025-03-29 23:36:40,39.95
2025-03-29 23:36:41,39.95
2025-03-29 23:36:42,39.95
2025-03-29 23:36:43,39.95
2025-03-29 23:36:44,39.95
2025-03-29 23:36:46,39.95
2025-03-29 23:36:47,39.95
2025-03-29 23:36:48,39.95
2025-03-29 23:36:49,39.95
2025-03-29 23:36:50,39.95
2025-03-29 23:36:51,39.95
2025-03-29 23:36:53,39.95
2025-03-29 23:36:57,39.95
2025-03-29 23:37:02,39.95
2025-03-29 23:37:10,39.95
2025-03-29 23:37:11,39.95
2025-03-29 23:37:12,39.95
2025-03-29 23:37:13,39.5
2025-03-29 23:37:14,39.5
2025-03-29 23:37:15,39.5
2025-03-29 23:37:16,39.5
2025-03-29 23:37:17,39.5
2025-03-29 23:37:18,39.5
2025-03-29 23:37:19,39.5
2025-03-29 23:37:20,39.5
2025-03-29 23:37:21,39.5
2025-03-29 23:37:23,39.5
2025-03-29 23:37:24,39.5
2025-03-29 23:37:25,39.5
2025-03-29 23:37:26,39.5
2025-03-29 23:37:27,39.5
2025-03-29 23:37:28,39.5
2025-03-29 23:37:29,39.5
2025-03-29 23:37:30,39.5
2025-03-29 23:37:31,39.5
2025-03-29 23:37:32,39.5
2025-03-29 23:37:33,39.5
2025-03-29 23:37:34,39.5
2025-03-29 23:37:35,39.5
2025-03-29 23:37:36,39.5
2025-03-29 23:37:37,39.5
2025-03-29 23:37:38,39.5
2025-03-29 23:37:39,39.5
2025-03-29 23:37:40,39.5
2025-03-29 23:37:41,39.5
2025-03-29 23:37:42,39.5
2025-03-29 23:37:43,39.5
2025-03-29 23:37:45,39.5
2025-03-29 23:37:46,39.5
2025-03-29 23:37:47,39.5
2025-03-29 23:37:48,39.5
2025-03-29 23:37:49,39.5
2025-03-29 23:37:50,39.5
2025-03-29 23:37:51,39.5
2025-03-29 23:37:52,39.5
2025-03-29 23:37:53,39.5
2025-03-29 23:37:54,39.5
2025-03-29 23:37:55,39.5
2025-03-29 23:37:56,39.5
2025-03-29 23:37:57,39.5
2025-03-29 23:37:58,39.5
2025-03-29 23:37:59,39.5
2025-03-29 23:38:00,39.5
2025-03-29 23:38:01,39.5
2025-03-29 23:38:02,39.5
2025-03-29 23:38:04,39.5
2025-03-29 23:38:05,39.5
2025-03-29 23:38:06,39.5
2025-03-29 23:38:07,39.5
2025-03-29 23:38:08,39.5
2025-03-29 23:38:09,39.5
2025-03-29 23:38:10,39.5
2025-03-29 23:38:11,39.5
2025-03-29 23:38:12,39.5
2025-03-29 23:38:13,38.85
2025-03-29 23:38:14,38.85
2025-03-29 23:38:15,38.85
2025-03-29 23:38:17,38.85
2025-03-29 23:38:18,38.85
2025-03-29 23:38:19,38.85
2025-03-29 23:38:20,38.85
2025-03-29 23:38:21,38.85
2025-03-29 23:38:22,38.85
2025-03-29 23:38:23,38.85
2025-03-29 23:38:24,38.85
2025-03-29 23:38:25,38.85
2025-03-29 23:38:26,38.85
2025-03-29 23:38:27,38.85
2025-03-29 23:38:28,38.85
2025-03-29 23:38:29,38.85
2025-03-29 23:38:31,38.85
2025-03-29 23:38:32,38.85
2025-03-29 23:38:33,38.85
2025-03-29 23:38:34,38.85
2025-03-29 23:38:35,38.85
2025-03-29 23:38:36,38.85
2025-03-29 23:38:37,38.85
2025-03-29 23:38:38,38.85
2025-03-29 23:38:39,38.85
2025-03-29 23:38:40,38.85
2025-03-29 23:38:41,38.85
2025-03-29 23:38:42,38.85
2025-03-29 23:38:43,38.85
2025-03-29 23:38:44,38.85
